Link Name,Average Travel Time (s),Standard Dev,Time,,
Section10668,806.17,54.71,07:35,,
Section10668,800.55,66.43,07:40,,
Section10668,894.67,67.38,07:45,,
Section10668,823.18,80.10,07:50,,
Section10668,788.50,62.77,07:55,,
Section10668,828.36,91.96,08:00,,
Section10668,811.00,49.80,08:05,,
Section10668,800.09,91.28,08:10,,
Section10668,754.80,45.89,08:15,,
Section10668,811.92,76.02,08:20,,
Section10668,782.60,57.33,08:25,,
Section10668,792.00,42.76,08:30,,
Section10668,764.20,20.75,08:35,,
Section10668,780.08,41.20,08:40,,
Section10668,783.40,46.92,08:45,,
Section10668,793.08,32.17,08:50,,
Section10668,804.20,15.07,08:55,,
Section10668,806.08,48.68,09:00,,
Section10668,780.00,28.08,09:05,,
Section10668,777.92,35.90,09:10,,
Section10668,783.67,52.89,09:15,,
Section10668,797.08,61.42,09:20,,
Section10668,790.00,52.17,09:25,,
Section10668,787.00,24.74,09:30,,
Section10668,787.00,29.81,09:35,,
Section10668,792.42,20.20,09:40,,
Section10668,783.40,29.49,09:45,,
Section10668,800.00,35.07,09:50,,
Section10668,788.33,24.55,09:55,,
Section10668,801.75,38.43,10:00,,
Section10668,810.00,22.31,10:05,,
Section10668,797.42,28.50,10:10,,
Section10668,810.00,18.30,10:15,,
Section10668,810.42,44.45,10:20,,
Section10668,787.00,28.47,10:25,,
Section10668,802.75,19.79,10:30,,
Section10668,801.67,24.57,10:35,,
Section10668,818.50,29.97,10:40,,
Section10668,817.17,36.58,10:45,,
Section10668,816.54,30.61,10:50,,
Section10668,825.80,24.04,10:55,,
Section10668,795.67,28.08,11:00,,
Section10668,811.50,56.79,11:05,,
Section10668,817.00,39.88,11:10,,
Section10668,826.00,46.25,11:15,,
Section10668,792.54,24.74,11:20,,
Section10668,789.40,29.94,11:25,,
Section10668,819.54,25.28,11:30,,
Section10668,817.20,31.78,11:35,,
Section10668,823.31,27.91,11:40,,
Section10668,791.40,10.01,11:45,,
Section10668,808.77,23.31,11:50,,
Section10668,812.00,24.55,11:55,,
Section10668,804.23,29.95,12:00,,
Section10668,798.33,20.95,12:05,,
Section10668,810.83,35.28,12:10,,
Section10668,804.67,33.01,12:15,,
Section10668,815.00,35.66,12:20,,
Section10668,820.50,29.45,12:25,,
Section10668,806.25,26.41,12:30,,
Section10668,820.20,49.58,12:35,,
Section10668,814.54,33.76,12:40,,
Section10668,812.83,44.16,12:45,,
Section10668,804.67,31.90,12:50,,
Section10668,845.20,35.39,12:55,,
Section10668,804.83,25.03,13:00,,
Section10668,795.86,43.48,13:05,,
Section10668,809.45,24.36,13:10,,
Section10668,822.17,28.62,13:15,,
Section10668,807.83,19.58,13:20,,
Section10668,814.67,23.31,13:25,,
Section10668,798.75,23.55,13:30,,
Section10668,783.67,19.61,13:35,,
Section10668,815.50,41.11,13:40,,
Section10668,817.00,49.29,13:45,,
Section10668,803.91,38.39,13:50,,
Section10668,816.00,19.45,13:55,,
Section10668,804.08,27.32,14:00,,
Section10668,817.00,40.00,14:05,,
Section10668,821.25,44.49,14:10,,
Section10668,817.33,34.83,14:15,,
Section10668,807.08,30.21,14:20,,
Section10668,810.50,46.11,14:25,,
Section10668,808.08,31.31,14:30,,
Section10668,811.50,45.33,14:35,,
Section10668,799.58,29.71,14:40,,
Section10668,800.67,41.12,14:45,,
Section10668,811.42,24.61,14:50,,
Section10668,792.33,31.92,14:55,,
Section10668,800.83,15.49,15:00,,
Section10668,804.00,35.03,15:05,,
Section10668,815.33,23.98,15:10,,
Section10668,816.00,41.77,15:15,,
Section10668,812.83,38.43,15:20,,
Section10668,833.50,56.95,15:25,,
Section10668,794.75,14.61,15:30,,
Section10668,814.00,42.36,15:35,,
Section10668,805.08,18.38,15:40,,
Section10668,807.83,15.08,15:45,,
Section10668,795.75,31.01,15:50,,
Section10668,827.17,39.76,15:55,,
Section10668,813.75,27.14,16:00,,
Section10668,829.00,35.30,16:05,,
Section10668,838.75,24.98,16:10,,
Section10668,829.83,37.79,16:15,,
Section10668,814.58,27.41,16:20,,
Section10668,853.50,27.07,16:25,,
Section10668,829.25,34.26,16:30,,
Section10668,853.00,16.41,16:35,,
Section10668,848.83,27.23,16:40,,
Section10668,847.17,41.36,16:45,,
Section10668,840.83,40.58,16:50,,
Section10668,869.00,31.87,16:55,,
Section10668,839.17,37.89,17:00,,
Section10668,893.00,41.71,17:05,,
Section10668,859.67,35.68,17:10,,
Section10668,840.33,26.49,17:15,,
Section10668,851.50,38.56,17:20,,
Section10668,838.33,30.34,17:25,,
Section10668,851.42,30.88,17:30,,
Section10668,854.50,25.77,17:35,,
Section10668,828.92,37.27,17:40,,
Section10668,837.67,33.59,17:45,,
Section10668,828.83,46.31,17:50,,
Section10668,848.00,28.26,17:55,,
Section10668,824.33,24.16,18:00,,
Section10668,835.83,26.86,18:05,,
Section10668,836.85,38.68,18:10,,
Section10668,837.83,56.21,18:15,,
Section10668,849.42,39.44,18:20,,
Section10668,810.33,18.18,18:25,,
Section10668,820.83,33.56,18:30,,
Section10668,844.17,16.52,18:35,,
Section10668,824.58,19.51,18:40,,
Section10668,811.67,16.51,18:45,,
Section10668,813.08,27.23,18:50,,
Section10668,836.83,40.82,18:55,,
Section10668,819.00,26.54,19:00,,
Section10668,823.00,33.66,19:05,,
Section10668,812.25,20.59,19:10,,
Section10668,825.50,43.62,19:15,,
Section10668,805.92,50.50,19:20,,
Section10668,801.50,51.96,19:25,,
Section10668,814.50,47.88,19:30,,
Section10668,826.50,24.68,19:35,,
Section10668,813.23,38.11,19:40,,
Section10668,814.50,30.87,19:45,,
Section10668,815.00,35.48,19:50,,
Section10668,805.17,22.14,19:55,,
Section10668,798.62,33.38,20:00,,
Section10668,776.33,36.19,20:05,,
Section10668,807.46,39.39,20:10,,
Section10668,776.17,34.68,20:15,,
Section10668,789.23,39.55,20:20,,
Section10668,789.83,23.43,20:25,,
Section10668,797.31,51.19,20:30,,
Section10668,840.17,56.74,20:35,,
Section10668,797.38,34.46,20:40,,
Section10668,802.00,27.10,20:45,,
Section10668,815.83,33.36,20:50,,
Section10668,797.71,15.16,20:55,,
Section10668,789.50,36.13,21:00,,
Section10668,791.29,36.68,21:05,,
Section10668,799.92,32.03,21:10,,
Section10668,804.29,38.85,21:15,,
Section10668,819.08,37.88,21:20,,
Section10668,782.43,41.15,21:25,,
Section10668,801.33,55.24,21:30,,
Section10668,794.57,19.44,21:35,,
Section10668,825.83,72.84,21:40,,
Section10668,806.43,48.87,21:45,,
Section10668,815.00,59.98,21:50,,
Section10668,797.29,63.74,21:55,,
Section10668,818.54,51.67,22:00,,
Section10668,788.17,56.61,22:05,,
Section10668,809.67,46.05,22:10,,
Section10668,824.43,65.03,22:15,,
Section10668,805.50,22.76,22:20,,
Section10668,785.29,37.43,22:25,,
Section10668,854.25,85.32,22:30,,
Section10668,810.86,25.27,22:35,,
Section10668,828.00,66.81,22:40,,
Section10668,838.57,78.31,22:45,,
Section10668,808.36,44.15,22:50,,
Section10668,823.57,41.12,22:55,,
Section10668,806.92,52.04,23:00,,
Section10668,809.00,88.42,23:05,,
Section10668,802.75,42.43,23:10,,
Section10668,780.00,44.19,23:15,,
Section10668,809.82,42.89,23:20,,
Section10668,810.38,57.90,23:25,,
Section10668,812.09,55.67,23:30,,
Section10668,817.50,116.21,23:35,,
Section10668,798.82,51.20,23:40,,
Section10668,810.75,59.27,23:45,,
Section10668,776.18,46.63,23:50,,
Section10668,845.13,43.82,23:55,,
,,,Section10673:,,
Section10673,"1,111.50",99.30,00:00,,
Section10673,"1,051.33",58.76,00:05,,
Section10673,"1,085.50",76.68,00:10,,
Section10673,"1,053.33",135.97,00:15,,
Section10673,"1,095.75",110.22,00:20,,
Section10673,"1,030.33",69.33,00:25,,
Section10673,"1,062.67",126.90,00:30,,
Section10673,"1,114.50",97.89,00:35,,
Section10673,"1,086.92",109.99,00:40,,
Section10673,"1,019.83",79.54,00:45,,
Section10673,"1,079.92",101.32,00:50,,
Section10673,"1,149.17",166.32,00:55,,
Section10673,"1,061.44",113.16,01:00,,
Section10673,"1,083.33",112.74,01:05,,
Section10673,"1,077.75",96.47,01:10,,
Section10673,"1,191.86",124.98,01:15,,
Section10673,"1,071.82",94.63,01:20,,
Section10673,"1,060.00",98.44,01:25,,
Section10673,"1,095.00",82.25,01:30,,
Section10673,"1,156.67",109.91,01:35,,
Section10673,"1,107.83",96.01,01:40,,
Section10673,"1,203.67",120.59,01:45,,
Section10673,"1,125.50",122.18,01:50,,
Section10673,"1,194.17",192.05,01:55,,
Section10673,"1,144.00",169.15,02:00,,
Section10673,"1,088.17",149.34,02:05,,
Section10673,"1,183.58",142.26,02:10,,
Section10673,"1,130.83",102.40,02:15,,
Section10673,"1,168.36",132.81,02:20,,
Section10673,"1,155.75",102.57,02:25,,
Section10673,"1,197.00",126.76,02:30,,
Section10673,"1,230.83",73.46,02:35,,
Section10673,"1,187.75",125.69,02:40,,
Section10673,"1,277.20",122.05,02:45,,
Section10673,"1,183.09",114.09,02:50,,
Section10673,"1,060.33",169.68,02:55,,
Section10673,"1,146.42",126.29,03:00,,
Section10673,"1,120.50",173.10,03:05,,
Section10673,"1,161.80",134.61,03:10,,
Section10673,"1,116.50",154.68,03:15,,
Section10673,"1,123.92",115.15,03:20,,
Section10673,"1,153.00",129.50,03:25,,
Section10673,"1,160.83",116.86,03:30,,
Section10673,"1,128.17",110.73,03:35,,
Section10673,"1,170.33",113.06,03:40,,
Section10673,"1,105.33",130.77,03:45,,
Section10673,"1,156.00",105.09,03:50,,
Section10673,"1,114.00",128.36,03:55,,
Section10673,"1,153.42",155.47,04:00,,
Section10673,"1,144.33",84.18,04:05,,
Section10673,"1,149.83",143.35,04:10,,
Section10673,"1,176.17",91.02,04:15,,
Section10673,"1,170.83",150.46,04:20,,
Section10673,"1,179.67",120.18,04:25,,
Section10673,"1,170.92",117.23,04:30,,
Section10673,"1,195.50",87.47,04:35,,
Section10673,"1,189.08",120.44,04:40,,
Section10673,"1,227.00",107.00,04:45,,
Section10673,"1,275.17",86.00,04:50,,
Section10673,"1,250.33",160.70,04:55,,
Section10673,"1,238.92",99.11,05:00,,
Section10673,"1,212.83",160.83,05:05,,
Section10673,"1,181.67",115.27,05:10,,
Section10673,"1,176.17",135.02,05:15,,
Section10673,"1,215.67",130.85,05:20,,
Section10673,"1,175.67",143.11,05:25,,
Section10673,"1,264.33",75.84,05:30,,
Section10673,"1,182.00",60.10,05:35,,
Section10673,"1,277.42",61.06,05:40,,
Section10673,"1,225.00",70.85,05:45,,
Section10673,"1,251.00",77.73,05:50,,
Section10673,"1,239.83",72.99,05:55,,
Section10673,"1,197.92",137.26,06:00,,
Section10673,"1,189.83",165.50,06:05,,
Section10673,"1,220.08",97.23,06:10,,
Section10673,"1,212.50",137.18,06:15,,
Section10673,"1,193.18",143.42,06:20,,
Section10673,"1,183.50",127.26,06:25,,
Section10673,"1,201.36",106.58,06:30,,
Section10673,"1,158.67",49.04,06:35,,
Section10673,"1,117.82",114.04,06:40,,
Section10673,"1,216.33",138.10,06:45,,
Section10673,"1,176.91",146.42,06:50,,
Section10673,"1,235.17",124.07,06:55,,
Section10673,"1,166.36",102.62,07:00,,
Section10673,"1,233.17",127.33,07:05,,
Section10673,"1,148.18",151.66,07:10,,
Section10673,"1,187.00",61.75,07:15,,
Section10673,"1,209.45",156.37,07:20,,
Section10673,"1,114.67",91.46,07:25,,
Section10673,"1,168.91",132.52,07:30,,
Section10673,"1,122.33",71.80,07:35,,
Section10673,"1,215.27",134.14,07:40,,
Section10673,"1,135.17",70.74,07:45,,
Section10673,"1,159.18",94.91,07:50,,
Section10673,"1,082.67",78.48,07:55,,
Section10673,"1,160.00",134.40,08:00,,
Section10673,"1,070.17",146.53,08:05,,
Section10673,"1,082.00",107.89,08:10,,
Section10673,"1,142.20",108.73,08:15,,
Section10673,"1,069.67",62.65,08:20,,
Section10673,"1,150.60",49.55,08:25,,
Section10673,"1,060.08",92.53,08:30,,
Section10673,"1,161.40",77.75,08:35,,
Section10673,"1,123.08",128.46,08:40,,
Section10673,"1,182.40",94.53,08:45,,
Section10673,"1,086.25",99.51,08:50,,
Section10673,"1,183.80",88.63,08:55,,
Section10673,"1,079.17",83.54,09:00,,
Section10673,"1,176.80",106.27,09:05,,
Section10673,"1,122.33",146.43,09:10,,
Section10673,"1,061.00",65.02,09:15,,
Section10673,"1,087.42",63.86,09:20,,
Section10673,"1,135.25",98.63,09:25,,
Section10673,"1,071.75",66.24,09:30,,
Section10673,"1,144.60",87.87,09:35,,
Section10673,"1,118.33",103.74,09:40,,
Section10673,"1,088.00",72.65,09:45,,
Section10673,"1,101.33",65.28,09:50,,
Section10673,"1,078.50",70.43,09:55,,
Section10673,"1,032.83",74.90,10:00,,
Section10673,"1,086.00",91.49,10:05,,
Section10673,"1,088.58",59.63,10:10,,
Section10673,"1,114.00",93.18,10:15,,
Section10673,"1,071.08",56.12,10:20,,
Section10673,"1,060.83",44.51,10:25,,
Section10673,"1,080.75",58.43,10:30,,
Section10673,"1,026.00",27.81,10:35,,
Section10673,"1,120.50",91.12,10:40,,
Section10673,"1,099.50",42.33,10:45,,
Section10673,"1,102.46",38.98,10:50,,
Section10673,"1,148.60",95.05,10:55,,
Section10673,"1,101.18",39.36,11:00,,
Section10673,"1,134.17",103.89,11:05,,
Section10673,"1,102.45",51.91,11:10,,
Section10673,"1,108.40",43.35,11:15,,
Section10673,"1,126.92",63.44,11:20,,
Section10673,"1,069.80",50.87,11:25,,
Section10673,"1,100.00",49.81,11:30,,
Section10673,"1,106.00",39.39,11:35,,
Section10673,"1,110.00",58.27,11:40,,
Section10673,"1,061.80",49.00,11:45,,
Section10673,"1,112.17",58.27,11:50,,
Section10673,"1,099.20",49.27,11:55,,
Section10673,"1,060.25",81.40,12:00,,
Section10673,"1,108.50",36.69,12:05,,
Section10673,"1,132.09",92.41,12:10,,
Section10673,"1,124.33",37.33,12:15,,
Section10673,"1,102.45",60.21,12:20,,
Section10673,"1,094.00",46.44,12:25,,
Section10673,"1,092.27",51.52,12:30,,
Section10673,"1,088.40",57.58,12:35,,
Section10673,"1,113.50",104.01,12:40,,
Section10673,"1,083.50",69.65,12:45,,
Section10673,"1,128.73",43.28,12:50,,
Section10673,"1,197.00",175.93,12:55,,
Section10673,"1,127.18",100.56,13:00,,
Section10673,"1,119.14",81.08,13:05,,
Section10673,"1,079.36",55.47,13:10,,
Section10673,"1,065.00",27.43,13:15,,
Section10673,"1,092.36",56.35,13:20,,
Section10673,"1,071.67",53.37,13:25,,
Section10673,"1,096.82",42.70,13:30,,
Section10673,"1,121.67",118.82,13:35,,
Section10673,"1,106.45",39.34,13:40,,
Section10673,"1,112.17",36.17,13:45,,
Section10673,"1,067.33",55.13,13:50,,
Section10673,"1,098.83",110.62,13:55,,
Section10673,"1,085.17",63.74,14:00,,
Section10673,"1,134.00",92.56,14:05,,
Section10673,"1,085.92",49.68,14:10,,
Section10673,"1,108.17",61.60,14:15,,
Section10673,"1,077.33",52.23,14:20,,
Section10673,"1,083.83",49.22,14:25,,
Section10673,"1,076.17",60.90,14:30,,
Section10673,"1,088.17",51.05,14:35,,
Section10673,"1,084.92",44.87,14:40,,
Section10673,"1,085.83",53.96,14:45,,
Section10673,"1,095.75",47.71,14:50,,
Section10673,"1,087.83",12.12,14:55,,
Section10673,"1,071.92",61.37,15:00,,
Section10673,"1,105.83",33.57,15:05,,
Section10673,"1,075.50",50.88,15:10,,
Section10673,"1,079.17",31.32,15:15,,
Section10673,"1,097.50",30.62,15:20,,
Section10673,"1,103.00",23.28,15:25,,
Section10673,"1,076.67",37.69,15:30,,
Section10673,"1,108.83",39.09,15:35,,
Section10673,"1,079.50",33.46,15:40,,
Section10673,"1,076.50",53.55,15:45,,
Section10673,"1,084.17",42.06,15:50,,
Section10673,"1,108.67",21.08,15:55,,
Section10673,"1,135.00",52.88,16:00,,
Section10673,"1,133.83",83.18,16:05,,
Section10673,"1,096.50",27.63,16:10,,
Section10673,"1,128.00",86.75,16:15,,
Section10673,"1,114.25",63.98,16:20,,
Section10673,"1,114.50",55.03,16:25,,
Section10673,"1,113.83",40.66,16:30,,
Section10673,"1,150.33",105.20,16:35,,
Section10673,"1,115.75",54.80,16:40,,
Section10673,"1,188.67",47.93,16:45,,
Section10673,"1,162.08",80.64,16:50,,
Section10673,"1,201.17",44.33,16:55,,
Section10673,"1,126.92",49.29,17:00,,
Section10673,"1,174.00",66.97,17:05,,
Section10673,"1,160.67",50.85,17:10,,
Section10673,"1,165.00",55.47,17:15,,
Section10673,"1,183.75",55.18,17:20,,
Section10673,"1,154.00",46.14,17:25,,
Section10673,"1,150.58",50.96,17:30,,
Section10673,"1,107.00",46.92,17:35,,
Section10673,"1,120.83",50.73,17:40,,
Section10673,"1,115.50",26.45,17:45,,
Section10673,"1,132.00",53.21,17:50,,
Section10673,"1,141.67",61.37,17:55,,
Section10673,"1,145.33",84.69,18:00,,
Section10673,"1,121.83",14.32,18:05,,
Section10673,"1,107.33",59.73,18:10,,
Section10673,"1,192.67",77.94,18:15,,
Section10673,"1,142.58",83.11,18:20,,
Section10673,"1,114.50",84.66,18:25,,
Section10673,"1,090.25",66.06,18:30,,
Section10673,"1,133.50",88.62,18:35,,
Section10673,"1,110.33",41.21,18:40,,
Section10673,"1,112.17",38.38,18:45,,
Section10673,"1,107.17",44.42,18:50,,
Section10673,"1,105.40",75.71,18:55,,
Section10673,"1,097.25",66.85,19:00,,
Section10673,"1,092.00",68.82,19:05,,
Section10673,"1,093.33",65.84,19:10,,
Section10673,"1,095.80",71.74,19:15,,
Section10673,"1,093.92",51.48,19:20,,
Section10673,"1,105.50",59.50,19:25,,
Section10673,"1,068.83",43.25,19:30,,
Section10673,"1,072.83",47.22,19:35,,
Section10673,"1,082.58",54.65,19:40,,
Section10673,"1,113.33",41.25,19:45,,
Section10673,"1,083.67",75.90,19:50,,
Section10673,"1,095.83",39.10,19:55,,
Section10673,"1,079.75",44.07,20:00,,
Section10673,"1,106.17",54.29,20:05,,
Section10673,"1,069.75",55.24,20:10,,
Section10673,"1,107.50",54.87,20:15,,
Section10673,"1,069.92",53.77,20:20,,
Section10673,"1,087.67",40.37,20:25,,
Section10673,"1,092.92",57.06,20:30,,
Section10673,"1,059.33",21.64,20:35,,
Section10673,"1,083.92",39.98,20:40,,
Section10673,"1,096.14",55.27,20:45,,
Section10673,"1,090.83",41.10,20:50,,
Section10673,"1,040.29",43.44,20:55,,
Section10673,"1,035.67",43.67,21:00,,
Section10673,"1,062.86",41.57,21:05,,
Section10673,"1,045.08",48.49,21:10,,
Section10673,"1,046.43",79.60,21:15,,
Section10673,"1,071.08",60.64,21:20,,
Section10673,"1,053.14",55.36,21:25,,
Section10673,"1,051.83",79.45,21:30,,
Section10673,"1,081.57",61.88,21:35,,
Section10673,"1,059.73",58.40,21:40,,
Section10673,"1,084.57",65.03,21:45,,
Section10673,"1,048.42",68.60,21:50,,
Section10673,"1,030.14",59.27,21:55,,
Section10673,"1,041.08",71.44,22:00,,
Section10673,"1,064.67",71.88,22:05,,
Section10673,"1,084.17",71.34,22:10,,
Section10673,"1,091.43",72.83,22:15,,
Section10673,"1,085.67",50.67,22:20,,
Section10673,"1,088.00",87.84,22:25,,
Section10673,"1,019.25",68.21,22:30,,
Section10673,"1,003.29",33.83,22:35,,
Section10673,"1,057.83",77.95,22:40,,
Section10673,"1,056.43",43.35,22:45,,
Section10673,"1,072.73",81.13,22:50,,
Section10673,"1,034.14",48.82,22:55,,
Section10673,"1,053.25",78.40,23:00,,
Section10673,"1,065.71",77.86,23:05,,
Section10673,"1,074.92",60.55,23:10,,
Section10673,"1,056.86",63.44,23:15,,
Section10673,"1,039.91",60.29,23:20,,
Section10673,"1,032.00",76.87,23:25,,
Section10673,"1,055.20",69.87,23:30,,
Section10673,"1,044.75",101.28,23:35,,
Section10673,"1,069.90",71.85,23:40,,
Section10673,"1,064.13",96.82,23:45,,
Section10673,"1,051.70",109.59,23:50,,
Section10673,"1,006.63",65.12,23:55,,
,,,Section10674:,,
Section10674,626.67,129.03,00:00,,
Section10674,619.75,54.19,00:05,,
Section10674,625.00,129.66,00:10,,
Section10674,609.50,58.68,00:15,,
Section10674,629.75,127.03,00:20,,
Section10674,617.75,46.54,00:25,,
Section10674,614.42,127.37,00:30,,
Section10674,629.50,50.10,00:35,,
Section10674,609.50,125.49,00:40,,
Section10674,593.75,41.01,00:45,,
Section10674,614.17,127.45,00:50,,
Section10674,592.00,37.39,00:55,,
Section10674,647.67,238.14,01:00,,
Section10674,586.75,32.51,01:05,,
Section10674,614.17,119.10,01:10,,
Section10674,616.40,27.79,01:15,,
Section10674,620.91,119.74,01:20,,
Section10674,592.00,16.27,01:25,,
Section10674,616.58,116.54,01:30,,
Section10674,612.00,58.40,01:35,,
Section10674,656.00,199.82,01:40,,
Section10674,620.25,62.25,01:45,,
Section10674,643.58,195.23,01:50,,
Section10674,618.25,59.37,01:55,,
Section10674,642.00,200.77,02:00,,
Section10674,616.75,58.36,02:05,,
Section10674,654.50,183.30,02:10,,
Section10674,615.00,56.89,02:15,,
Section10674,644.91,172.47,02:20,,
Section10674,626.50,44.55,02:25,,
Section10674,614.58,185.82,02:30,,
Section10674,606.25,57.35,02:35,,
Section10674,609.83,185.47,02:40,,
Section10674,596.00,43.09,02:45,,
Section10674,614.36,192.30,02:50,,
Section10674,591.75,48.26,02:55,,
Section10674,615.75,186.46,03:00,,
Section10674,593.75,49.61,03:05,,
Section10674,596.00,155.04,03:10,,
Section10674,641.25,33.57,03:15,,
Section10674,589.58,142.10,03:20,,
Section10674,630.50,49.20,03:25,,
Section10674,582.75,143.29,03:30,,
Section10674,631.50,49.79,03:35,,
Section10674,609.82,155.77,03:40,,
Section10674,637.50,55.14,03:45,,
Section10674,623.73,149.76,03:50,,
Section10674,639.50,59.22,03:55,,
Section10674,631.45,123.15,04:00,,
Section10674,622.25,50.71,04:05,,
Section10674,650.36,116.83,04:10,,
Section10674,611.75,42.52,04:15,,
Section10674,658.82,118.12,04:20,,
Section10674,611.50,41.59,04:25,,
Section10674,660.00,114.56,04:30,,
Section10674,599.75,79.93,04:35,,
Section10674,629.55,118.25,04:40,,
Section10674,600.50,80.31,04:45,,
Section10674,620.36,121.81,04:50,,
Section10674,593.50,67.32,04:55,,
Section10674,606.09,119.13,05:00,,
Section10674,557.00,83.64,05:05,,
Section10674,609.82,118.61,05:10,,
Section10674,574.00,84.64,05:15,,
Section10674,603.64,119.17,05:20,,
Section10674,570.25,83.74,05:25,,
Section10674,571.80,33.61,05:30,,
Section10674,546.00,70.39,05:35,,
Section10674,571.20,23.08,05:40,,
Section10674,547.50,82.79,05:45,,
Section10674,570.70,29.74,05:50,,
Section10674,546.25,71.44,05:55,,
Section10674,577.50,45.46,06:00,,
Section10674,540.75,67.18,06:05,,
Section10674,569.70,29.31,06:10,,
Section10674,559.25,44.76,06:15,,
Section10674,566.70,29.89,06:20,,
Section10674,613.50,54.80,06:25,,
