Site Name,Average,StDev,Time,,
CAJT_GHA1114_CR2_TEAMST1,106.12,12.72,10:20,,
CAJT_GHA1114_CR2_TEAMST1,106.14,11.91,10:25,,
CAJT_GHA1114_CR2_TEAMST1,106.25,11.85,10:30,,
CAJT_GHA1114_CR2_TEAMST1,108.02,14.38,10:35,,
CAJT_GHA1114_CR2_TEAMST1,107.27,13.71,10:40,,
CAJT_GHA1114_CR2_TEAMST1,107.50,14.59,10:45,,
CAJT_GHA1114_CR2_TEAMST1,106.88,13.44,10:50,,
CAJT_GHA1114_CR2_TEAMST1,107.38,12.67,10:55,,
CAJT_GHA1114_CR2_TEAMST1,107.02,12.22,11:00,,
CAJT_GHA1114_CR2_TEAMST1,106.98,12.83,11:05,,
CAJT_GHA1114_CR2_TEAMST1,106.85,12.71,11:10,,
CAJT_GHA1114_CR2_TEAMST1,106.48,12.41,11:15,,
CAJT_GHA1114_CR2_TEAMST1,106.51,12.81,11:20,,
CAJT_GHA1114_CR2_TEAMST1,106.53,13.44,11:25,,
CAJT_GHA1114_CR2_TEAMST1,106.41,13.51,11:30,,
CAJT_GHA1114_CR2_TEAMST1,106.18,12.23,11:35,,
CAJT_GHA1114_CR2_TEAMST1,106.67,12.55,11:40,,
CAJT_GHA1114_CR2_TEAMST1,106.86,13.37,11:45,,
CAJT_GHA1114_CR2_TEAMST1,106.48,12.70,11:50,,
CAJT_GHA1114_CR2_TEAMST1,106.44,13.24,11:55,,
CAJT_GHA1114_CR2_TEAMST1,105.71,13.06,12:00,,
CAJT_GHA1114_CR2_TEAMST1,105.40,12.12,12:05,,
CAJT_GHA1114_CR2_TEAMST1,106.85,14.34,12:10,,
CAJT_GHA1114_CR2_TEAMST1,108.10,16.36,12:15,,
CAJT_GHA1114_CR2_TEAMST1,108.76,19.13,12:20,,
CAJT_GHA1114_CR2_TEAMST1,107.37,17.77,12:25,,
CAJT_GHA1114_CR2_TEAMST1,107.31,18.66,12:30,,
CAJT_GHA1114_CR2_TEAMST1,108.33,19.51,12:35,,
CAJT_GHA1114_CR2_TEAMST1,108.84,24.02,12:40,,
CAJT_GHA1114_CR2_TEAMST1,110.00,29.66,12:45,,
CAJT_GHA1114_CR2_TEAMST1,111.01,34.02,12:50,,
CAJT_GHA1114_CR2_TEAMST1,111.82,37.45,12:55,,
CAJT_GHA1114_CR2_TEAMST1,110.98,35.71,13:00,,
CAJT_GHA1114_CR2_TEAMST1,111.43,34.93,13:05,,
CAJT_GHA1114_CR2_TEAMST1,110.84,31.99,13:10,,
CAJT_GHA1114_CR2_TEAMST1,108.27,24.75,13:15,,
CAJT_GHA1114_CR2_TEAMST1,108.80,22.27,13:20,,
CAJT_GHA1114_CR2_TEAMST1,108.57,19.47,13:25,,
CAJT_GHA1114_CR2_TEAMST1,109.17,21.08,13:30,,
CAJT_GHA1114_CR2_TEAMST1,108.60,20.60,13:35,,
CAJT_GHA1114_CR2_TEAMST1,108.60,19.09,13:40,,
CAJT_GHA1114_CR2_TEAMST1,109.17,18.23,13:45,,
CAJT_GHA1114_CR2_TEAMST1,108.67,17.29,13:50,,
CAJT_GHA1114_CR2_TEAMST1,109.21,18.39,13:55,,
CAJT_GHA1114_CR2_TEAMST1,108.38,17.74,14:00,,
CAJT_GHA1114_CR2_TEAMST1,108.40,18.48,14:05,,
CAJT_GHA1114_CR2_TEAMST1,108.95,22.22,14:10,,
CAJT_GHA1114_CR2_TEAMST1,108.71,23.09,14:15,,
CAJT_GHA1114_CR2_TEAMST1,110.04,25.56,14:20,,
CAJT_GHA1114_CR2_TEAMST1,109.63,24.42,14:25,,
CAJT_GHA1114_CR2_TEAMST1,110.29,23.69,14:30,,
CAJT_GHA1114_CR2_TEAMST1,110.75,25.01,14:35,,
CAJT_GHA1114_CR2_TEAMST1,111.69,29.21,14:40,,
CAJT_GHA1114_CR2_TEAMST1,110.98,30.06,14:45,,
CAJT_GHA1114_CR2_TEAMST1,110.77,30.50,14:50,,
CAJT_GHA1114_CR2_TEAMST1,110.21,25.89,14:55,,
CAJT_GHA1114_CR2_TEAMST1,108.56,21.48,15:00,,
CAJT_GHA1114_CR2_TEAMST1,107.54,17.92,15:05,,
CAJT_GHA1114_CR2_TEAMST1,107.45,14.85,15:10,,
CAJT_GHA1114_CR2_TEAMST1,106.81,12.14,15:15,,
CAJT_GHA1114_CR2_TEAMST1,107.19,12.50,15:20,,
CAJT_GHA1114_CR2_TEAMST1,105.44,11.21,15:25,,
CAJT_GHA1114_CR2_TEAMST1,105.54,11.48,15:30,,
CAJT_GHA1114_CR2_TEAMST1,105.44,11.54,15:35,,
CAJT_GHA1114_CR2_TEAMST1,105.85,12.25,15:40,,
CAJT_GHA1114_CR2_TEAMST1,105.33,11.46,15:45,,
CAJT_GHA1114_CR2_TEAMST1,106.31,12.99,15:50,,
CAJT_GHA1114_CR2_TEAMST1,106.25,11.56,15:55,,
CAJT_GHA1114_CR2_TEAMST1,105.58,11.87,16:00,,
CAJT_GHA1114_CR2_TEAMST1,105.73,12.61,16:05,,
CAJT_GHA1114_CR2_TEAMST1,107.08,13.40,16:10,,
CAJT_GHA1114_CR2_TEAMST1,107.94,13.76,16:15,,
CAJT_GHA1114_CR2_TEAMST1,107.38,12.58,16:20,,
CAJT_GHA1114_CR2_TEAMST1,107.50,13.02,16:25,,
CAJT_GHA1114_CR2_TEAMST1,107.58,12.84,16:30,,
CAJT_GHA1114_CR2_TEAMST1,108.42,14.36,16:35,,
CAJT_GHA1114_CR2_TEAMST1,107.56,13.15,16:40,,
CAJT_GHA1114_CR2_TEAMST1,110.81,18.58,16:45,,
CAJT_GHA1114_CR2_TEAMST1,109.82,16.10,16:50,,
CAJT_GHA1114_CR2_TEAMST1,109.56,15.00,16:55,,
CAJT_GHA1114_CR2_TEAMST1,109.02,15.85,17:00,,
CAJT_GHA1114_CR2_TEAMST1,110.25,16.24,17:05,,
CAJT_GHA1114_CR2_TEAMST1,109.93,16.16,17:10,,
CAJT_GHA1114_CR2_TEAMST1,110.88,17.50,17:15,,
CAJT_GHA1114_CR2_TEAMST1,110.29,17.66,17:20,,
CAJT_GHA1114_CR2_TEAMST1,110.21,17.79,17:25,,
CAJT_GHA1114_CR2_TEAMST1,109.49,15.15,17:30,,
CAJT_GHA1114_CR2_TEAMST1,109.04,15.55,17:35,,
CAJT_GHA1114_CR2_TEAMST1,107.96,15.02,17:40,,
CAJT_GHA1114_CR2_TEAMST1,107.15,13.24,17:45,,
CAJT_GHA1114_CR2_TEAMST1,106.30,11.82,17:50,,
CAJT_GHA1114_CR2_TEAMST1,107.75,13.18,17:55,,
CAJT_GHA1114_CR2_TEAMST1,106.69,12.28,18:00,,
CAJT_GHA1114_CR2_TEAMST1,106.81,12.58,18:05,,
CAJT_GHA1114_CR2_TEAMST1,105.89,11.46,18:10,,
CAJT_GHA1114_CR2_TEAMST1,106.17,12.09,18:15,,
CAJT_GHA1114_CR2_TEAMST1,105.27,11.14,18:20,,
CAJT_GHA1114_CR2_TEAMST1,105.06,11.88,18:25,,
CAJT_GHA1114_CR2_TEAMST1,104.14,10.26,18:30,,
CAJT_GHA1114_CR2_TEAMST1,103.71,9.84,18:35,,
CAJT_GHA1114_CR2_TEAMST1,102.52,9.20,18:40,,
CAJT_GHA1114_CR2_TEAMST1,103.48,10.07,18:45,,
CAJT_GHA1114_CR2_TEAMST1,103.41,9.75,18:50,,
CAJT_GHA1114_CR2_TEAMST1,104.15,13.36,18:55,,
CAJT_GHA1114_CR2_TEAMST1,103.42,10.99,19:00,,
CAJT_GHA1114_CR2_TEAMST1,102.81,9.56,19:05,,
CAJT_GHA1114_CR2_TEAMST1,102.65,9.24,19:10,,
CAJT_GHA1114_CR2_TEAMST1,104.00,11.38,19:15,,
CAJT_GHA1114_CR2_TEAMST1,103.02,10.08,19:20,,
CAJT_GHA1114_CR2_TEAMST1,102.81,9.83,19:25,,
CAJT_GHA1114_CR2_TEAMST1,101.77,8.62,19:30,,
CAJT_GHA1114_CR2_TEAMST1,101.52,8.09,19:35,,
CAJT_GHA1114_CR2_TEAMST1,101.17,8.57,19:40,,
CAJT_GHA1114_CR2_TEAMST1,101.85,8.76,19:45,,
CAJT_GHA1114_CR2_TEAMST1,102.09,8.75,19:50,,
CAJT_GHA1114_CR2_TEAMST1,101.46,8.21,19:55,,
CAJT_GHA1114_CR2_TEAMST1,100.69,7.76,20:00,,
CAJT_GHA1114_CR2_TEAMST1,100.65,7.77,20:05,,
CAJT_GHA1114_CR2_TEAMST1,100.48,7.69,20:10,,
CAJT_GHA1114_CR2_TEAMST1,101.54,8.49,20:15,,
CAJT_GHA1114_CR2_TEAMST1,101.15,8.43,20:20,,
CAJT_GHA1114_CR2_TEAMST1,101.23,8.78,20:25,,
CAJT_GHA1114_CR2_TEAMST1,101.23,8.67,20:30,,
CAJT_GHA1114_CR2_TEAMST1,99.65,7.31,20:35,,
CAJT_GHA1114_CR2_TEAMST1,98.77,6.77,20:40,,
CAJT_GHA1114_CR2_TEAMST1,99.50,6.84,20:45,,
CAJT_GHA1114_CR2_TEAMST1,99.20,6.85,20:50,,
CAJT_GHA1114_CR2_TEAMST1,98.83,6.59,20:55,,
CAJT_GHA1114_CR2_TEAMST1,98.69,7.01,21:00,,
CAJT_GHA1114_CR2_TEAMST1,98.13,6.73,21:05,,
CAJT_GHA1114_CR2_TEAMST1,97.83,6.86,21:10,,
CAJT_GHA1114_CR2_TEAMST1,98.17,6.82,21:15,,
CAJT_GHA1114_CR2_TEAMST1,98.60,7.06,21:20,,
CAJT_GHA1114_CR2_TEAMST1,98.85,7.74,21:25,,
CAJT_GHA1114_CR2_TEAMST1,97.26,7.20,21:30,,
CAJT_GHA1114_CR2_TEAMST1,96.25,6.41,21:35,,
CAJT_GHA1114_CR2_TEAMST1,95.73,5.93,21:40,,
CAJT_GHA1114_CR2_TEAMST1,97.15,7.72,21:45,,
CAJT_GHA1114_CR2_TEAMST1,96.27,6.63,21:50,,
CAJT_GHA1114_CR2_TEAMST1,95.42,5.84,21:55,,
CAJT_GHA1114_CR2_TEAMST1,95.69,6.03,22:00,,
CAJT_GHA1114_CR2_TEAMST1,94.58,5.06,22:05,,
CAJT_GHA1114_CR2_TEAMST1,94.47,5.64,22:10,,
CAJT_GHA1114_CR2_TEAMST1,93.56,4.82,22:15,,
CAJT_GHA1114_CR2_TEAMST1,92.40,3.75,22:20,,
CAJT_GHA1114_CR2_TEAMST1,92.83,7.12,22:25,,
CAJT_GHA1114_CR2_TEAMST1,91.30,4.94,22:30,,
CAJT_GHA1114_CR2_TEAMST1,89.94,4.94,22:35,,
CAJT_GHA1114_CR2_TEAMST1,89.52,4.27,22:40,,
CAJT_GHA1114_CR2_TEAMST1,91.29,6.14,22:45,,
CAJT_GHA1114_CR2_TEAMST1,89.38,4.53,22:50,,
CAJT_GHA1114_CR2_TEAMST1,88.81,3.16,22:55,,
CAJT_GHA1114_CR2_TEAMST1,89.77,5.51,23:00,,
CAJT_GHA1114_CR2_TEAMST1,88.90,5.12,23:05,,
CAJT_GHA1114_CR2_TEAMST1,90.09,7.58,23:10,,
CAJT_GHA1114_CR2_TEAMST1,89.69,7.03,23:15,,
CAJT_GHA1114_CR2_TEAMST1,88.08,4.17,23:20,,
CAJT_GHA1114_CR2_TEAMST1,87.88,8.99,23:25,,
CAJT_GHA1114_CR2_TEAMST1,87.84,4.50,23:30,,
CAJT_GHA1114_CR2_TEAMST1,87.44,2.87,23:35,,
CAJT_GHA1114_CR2_TEAMST1,87.23,2.89,23:40,,
CAJT_GHA1114_CR2_TEAMST1,87.06,2.82,23:45,,
CAJT_GHA1114_CR2_TEAMST1,87.45,4.42,23:50,,
CAJT_GHA1114_CR2_TEAMST1,86.75,2.73,23:55,,
,,,,,
CAJT_GHA1114_HD3_CR2,92.00,0.65,00:00,,
CAJT_GHA1114_HD3_CR2,91.96,0.82,00:05,,
CAJT_GHA1114_HD3_CR2,91.95,0.76,00:10,,
CAJT_GHA1114_HD3_CR2,91.71,1.22,00:15,,
CAJT_GHA1114_HD3_CR2,91.98,0.95,00:20,,
CAJT_GHA1114_HD3_CR2,92.00,0.35,00:25,,
CAJT_GHA1114_HD3_CR2,91.96,0.84,00:30,,
CAJT_GHA1114_HD3_CR2,92.24,2.02,00:35,,
CAJT_GHA1114_HD3_CR2,92.10,1.03,00:40,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,00:45,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,00:50,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,00:55,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,01:00,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,01:05,,
CAJT_GHA1114_HD3_CR2,92.03,0.55,01:10,,
CAJT_GHA1114_HD3_CR2,92.02,0.38,01:15,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,01:20,,
CAJT_GHA1114_HD3_CR2,92.78,5.72,01:25,,
CAJT_GHA1114_HD3_CR2,92.16,2.03,01:30,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,01:35,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,01:40,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,01:45,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,01:50,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,01:55,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:00,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:05,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:10,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:15,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:20,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:25,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:30,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:35,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:40,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:45,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:50,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,02:55,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:00,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:05,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:10,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:15,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:20,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:25,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:30,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:35,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:40,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:45,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:50,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,03:55,,
CAJT_GHA1114_HD3_CR2,91.96,0.20,04:00,,
CAJT_GHA1114_HD3_CR2,92.00,0.00,04:05,,
CAJT_GHA1114_HD3_CR2,92.00,0.00,04:10,,
CAJT_GHA1114_HD3_CR2,92.00,0.00,04:15,,
CAJT_GHA1114_HD3_CR2,92.00,0.00,04:20,,
CAJT_GHA1114_HD3_CR2,92.00,0.00,04:25,,
CAJT_GHA1114_HD3_CR2,92.00,0.00,04:30,,
CAJT_GHA1114_HD3_CR2,92.02,0.25,04:35,,
CAJT_GHA1114_HD3_CR2,92.04,0.29,04:40,,
CAJT_GHA1114_HD3_CR2,92.02,0.14,04:45,,
CAJT_GHA1114_HD3_CR2,92.08,0.37,04:50,,
CAJT_GHA1114_HD3_CR2,92.20,0.74,04:55,,
CAJT_GHA1114_HD3_CR2,92.29,1.00,05:00,,
CAJT_GHA1114_HD3_CR2,92.24,0.83,05:05,,
CAJT_GHA1114_HD3_CR2,92.31,1.04,05:10,,
CAJT_GHA1114_HD3_CR2,92.45,1.53,05:15,,
CAJT_GHA1114_HD3_CR2,92.49,1.66,05:20,,
CAJT_GHA1114_HD3_CR2,92.27,2.69,05:25,,
CAJT_GHA1114_HD3_CR2,92.47,3.15,05:30,,
CAJT_GHA1114_HD3_CR2,92.82,3.21,05:35,,
CAJT_GHA1114_HD3_CR2,94.55,7.34,05:40,,
CAJT_GHA1114_HD3_CR2,94.02,4.76,05:45,,
CAJT_GHA1114_HD3_CR2,93.21,3.53,05:50,,
CAJT_GHA1114_HD3_CR2,93.51,5.06,05:55,,
CAJT_GHA1114_HD3_CR2,93.49,4.63,06:00,,
CAJT_GHA1114_HD3_CR2,93.20,3.97,06:05,,
CAJT_GHA1114_HD3_CR2,93.97,5.46,06:10,,
CAJT_GHA1114_HD3_CR2,95.78,9.96,06:15,,
CAJT_GHA1114_HD3_CR2,94.45,7.53,06:20,,
CAJT_GHA1114_HD3_CR2,94.33,6.81,06:25,,
CAJT_GHA1114_HD3_CR2,95.55,7.16,06:30,,
CAJT_GHA1114_HD3_CR2,96.20,7.54,06:35,,
CAJT_GHA1114_HD3_CR2,97.27,8.45,06:40,,
CAJT_GHA1114_HD3_CR2,96.49,7.35,06:45,,
CAJT_GHA1114_HD3_CR2,97.60,9.34,06:50,,
CAJT_GHA1114_HD3_CR2,99.18,9.57,06:55,,
CAJT_GHA1114_HD3_CR2,99.49,10.22,07:00,,
CAJT_GHA1114_HD3_CR2,98.57,10.23,07:05,,
CAJT_GHA1114_HD3_CR2,98.72,10.13,07:10,,
CAJT_GHA1114_HD3_CR2,99.45,11.10,07:15,,
CAJT_GHA1114_HD3_CR2,100.08,11.92,07:20,,
CAJT_GHA1114_HD3_CR2,102.53,14.95,07:25,,
CAJT_GHA1114_HD3_CR2,103.43,15.43,07:30,,
CAJT_GHA1114_HD3_CR2,102.45,13.44,07:35,,
CAJT_GHA1114_HD3_CR2,104.08,14.66,07:40,,
CAJT_GHA1114_HD3_CR2,104.49,15.10,07:45,,
CAJT_GHA1114_HD3_CR2,105.79,17.26,07:50,,
CAJT_GHA1114_HD3_CR2,105.80,16.56,07:55,,
CAJT_GHA1114_HD3_CR2,105.71,16.90,08:00,,
CAJT_GHA1114_HD3_CR2,106.22,17.42,08:05,,
CAJT_GHA1114_HD3_CR2,108.00,21.38,08:10,,
CAJT_GHA1114_HD3_CR2,109.88,26.06,08:15,,
CAJT_GHA1114_HD3_CR2,109.29,25.21,08:20,,
CAJT_GHA1114_HD3_CR2,109.86,24.55,08:25,,
CAJT_GHA1114_HD3_CR2,108.61,22.55,08:30,,
CAJT_GHA1114_HD3_CR2,106.98,18.35,08:35,,
CAJT_GHA1114_HD3_CR2,105.31,15.56,08:40,,
CAJT_GHA1114_HD3_CR2,107.06,19.04,08:45,,
CAJT_GHA1114_HD3_CR2,105.87,19.05,08:50,,
CAJT_GHA1114_HD3_CR2,105.67,18.81,08:55,,
CAJT_GHA1114_HD3_CR2,105.59,16.75,09:00,,
CAJT_GHA1114_HD3_CR2,106.71,19.42,09:05,,
CAJT_GHA1114_HD3_CR2,105.16,17.56,09:10,,
CAJT_GHA1114_HD3_CR2,104.37,15.92,09:15,,
CAJT_GHA1114_HD3_CR2,103.22,14.45,09:20,,
CAJT_GHA1114_HD3_CR2,102.73,14.01,09:25,,
CAJT_GHA1114_HD3_CR2,103.41,14.76,09:30,,
CAJT_GHA1114_HD3_CR2,103.04,15.00,09:35,,
CAJT_GHA1114_HD3_CR2,103.04,14.32,09:40,,
CAJT_GHA1114_HD3_CR2,102.51,13.67,09:45,,
CAJT_GHA1114_HD3_CR2,103.31,15.28,09:50,,
CAJT_GHA1114_HD3_CR2,103.67,16.62,09:55,,
CAJT_GHA1114_HD3_CR2,103.78,16.72,10:00,,
CAJT_GHA1114_HD3_CR2,104.41,16.44,10:05,,
CAJT_GHA1114_HD3_CR2,104.52,16.37,10:10,,
CAJT_GHA1114_HD3_CR2,103.35,15.69,10:15,,
CAJT_GHA1114_HD3_CR2,104.06,17.02,10:20,,
CAJT_GHA1114_HD3_CR2,104.31,16.34,10:25,,
CAJT_GHA1114_HD3_CR2,104.07,16.19,10:30,,
CAJT_GHA1114_HD3_CR2,104.06,15.98,10:35,,
CAJT_GHA1114_HD3_CR2,105.04,17.21,10:40,,
CAJT_GHA1114_HD3_CR2,103.42,14.55,10:45,,
CAJT_GHA1114_HD3_CR2,104.20,16.46,10:50,,
CAJT_GHA1114_HD3_CR2,104.35,15.78,10:55,,
CAJT_GHA1114_HD3_CR2,104.02,15.92,11:00,,
CAJT_GHA1114_HD3_CR2,105.00,18.02,11:05,,
CAJT_GHA1114_HD3_CR2,105.29,18.27,11:10,,
CAJT_GHA1114_HD3_CR2,105.94,21.48,11:15,,
CAJT_GHA1114_HD3_CR2,105.96,19.97,11:20,,
CAJT_GHA1114_HD3_CR2,105.12,17.49,11:25,,
CAJT_GHA1114_HD3_CR2,105.28,17.81,11:30,,
CAJT_GHA1114_HD3_CR2,105.04,17.26,11:35,,
CAJT_GHA1114_HD3_CR2,104.24,14.59,11:40,,
CAJT_GHA1114_HD3_CR2,105.10,16.06,11:45,,
CAJT_GHA1114_HD3_CR2,104.91,15.58,11:50,,
CAJT_GHA1114_HD3_CR2,106.31,19.21,11:55,,
CAJT_GHA1114_HD3_CR2,105.06,17.69,12:00,,
CAJT_GHA1114_HD3_CR2,105.73,18.51,12:05,,
CAJT_GHA1114_HD3_CR2,105.64,17.98,12:10,,
CAJT_GHA1114_HD3_CR2,107.12,18.49,12:15,,
CAJT_GHA1114_HD3_CR2,106.65,18.81,12:20,,
CAJT_GHA1114_HD3_CR2,106.71,20.49,12:25,,
CAJT_GHA1114_HD3_CR2,106.73,19.40,12:30,,
CAJT_GHA1114_HD3_CR2,106.55,18.41,12:35,,
CAJT_GHA1114_HD3_CR2,107.80,21.38,12:40,,
CAJT_GHA1114_HD3_CR2,107.16,20.23,12:45,,
CAJT_GHA1114_HD3_CR2,106.66,18.32,12:50,,
CAJT_GHA1114_HD3_CR2,106.84,19.01,12:55,,
CAJT_GHA1114_HD3_CR2,106.69,19.46,13:00,,
CAJT_GHA1114_HD3_CR2,106.76,18.98,13:05,,
CAJT_GHA1114_HD3_CR2,105.96,17.51,13:10,,
CAJT_GHA1114_HD3_CR2,105.92,17.19,13:15,,
CAJT_GHA1114_HD3_CR2,106.31,17.73,13:20,,
CAJT_GHA1114_HD3_CR2,106.96,19.13,13:25,,
CAJT_GHA1114_HD3_CR2,106.60,19.12,13:30,,
CAJT_GHA1114_HD3_CR2,106.63,18.38,13:35,,
CAJT_GHA1114_HD3_CR2,106.10,18.00,13:40,,
CAJT_GHA1114_HD3_CR2,106.00,18.66,13:45,,
CAJT_GHA1114_HD3_CR2,105.96,18.63,13:50,,
CAJT_GHA1114_HD3_CR2,106.13,17.88,13:55,,
CAJT_GHA1114_HD3_CR2,105.17,16.66,14:00,,
CAJT_GHA1114_HD3_CR2,106.04,18.80,14:05,,
CAJT_GHA1114_HD3_CR2,108.11,22.04,14:10,,
CAJT_GHA1114_HD3_CR2,109.90,28.82,14:15,,
CAJT_GHA1114_HD3_CR2,109.79,31.79,14:20,,
CAJT_GHA1114_HD3_CR2,111.67,39.21,14:25,,
CAJT_GHA1114_HD3_CR2,111.81,43.98,14:30,,
CAJT_GHA1114_HD3_CR2,111.96,44.03,14:35,,
CAJT_GHA1114_HD3_CR2,110.33,33.77,14:40,,
CAJT_GHA1114_HD3_CR2,108.21,23.73,14:45,,
CAJT_GHA1114_HD3_CR2,107.42,19.14,14:50,,
CAJT_GHA1114_HD3_CR2,107.00,17.58,14:55,,
CAJT_GHA1114_HD3_CR2,106.31,16.89,15:00,,
CAJT_GHA1114_HD3_CR2,105.65,16.63,15:05,,
CAJT_GHA1114_HD3_CR2,105.54,16.20,15:10,,
CAJT_GHA1114_HD3_CR2,105.31,16.31,15:15,,
CAJT_GHA1114_HD3_CR2,105.83,16.16,15:20,,
CAJT_GHA1114_HD3_CR2,105.77,16.34,15:25,,
CAJT_GHA1114_HD3_CR2,106.16,17.49,15:30,,
CAJT_GHA1114_HD3_CR2,107.17,17.70,15:35,,
CAJT_GHA1114_HD3_CR2,107.25,19.25,15:40,,
CAJT_GHA1114_HD3_CR2,106.96,18.91,15:45,,
CAJT_GHA1114_HD3_CR2,107.17,18.64,15:50,,
CAJT_GHA1114_HD3_CR2,106.52,17.17,15:55,,
CAJT_GHA1114_HD3_CR2,106.35,17.45,16:00,,
CAJT_GHA1114_HD3_CR2,107.31,18.90,16:05,,
CAJT_GHA1114_HD3_CR2,110.51,23.65,16:10,,
CAJT_GHA1114_HD3_CR2,110.35,22.82,16:15,,
CAJT_GHA1114_HD3_CR2,109.77,21.58,16:20,,
CAJT_GHA1114_HD3_CR2,109.75,21.97,16:25,,
CAJT_GHA1114_HD3_CR2,110.41,23.95,16:30,,
CAJT_GHA1114_HD3_CR2,113.08,26.31,16:35,,
CAJT_GHA1114_HD3_CR2,114.75,26.99,16:40,,
CAJT_GHA1114_HD3_CR2,116.90,29.55,16:45,,
CAJT_GHA1114_HD3_CR2,114.63,28.04,16:50,,
CAJT_GHA1114_HD3_CR2,112.81,25.74,16:55,,
CAJT_GHA1114_HD3_CR2,112.19,25.50,17:00,,
CAJT_GHA1114_HD3_CR2,113.38,24.91,17:05,,
CAJT_GHA1114_HD3_CR2,116.90,31.31,17:10,,
CAJT_GHA1114_HD3_CR2,120.31,33.95,17:15,,
CAJT_GHA1114_HD3_CR2,118.02,33.07,17:20,,
CAJT_GHA1114_HD3_CR2,116.77,31.41,17:25,,
CAJT_GHA1114_HD3_CR2,111.44,23.99,17:30,,
CAJT_GHA1114_HD3_CR2,111.67,24.09,17:35,,
CAJT_GHA1114_HD3_CR2,112.69,26.63,17:40,,
CAJT_GHA1114_HD3_CR2,109.08,21.72,17:45,,
CAJT_GHA1114_HD3_CR2,108.81,20.17,17:50,,
CAJT_GHA1114_HD3_CR2,106.56,16.60,17:55,,
CAJT_GHA1114_HD3_CR2,106.08,16.67,18:00,,
CAJT_GHA1114_HD3_CR2,106.56,18.32,18:05,,
CAJT_GHA1114_HD3_CR2,106.41,19.03,18:10,,
CAJT_GHA1114_HD3_CR2,106.25,18.76,18:15,,
CAJT_GHA1114_HD3_CR2,104.67,16.80,18:20,,
CAJT_GHA1114_HD3_CR2,104.23,15.26,18:25,,
CAJT_GHA1114_HD3_CR2,104.09,15.95,18:30,,
CAJT_GHA1114_HD3_CR2,103.50,16.57,18:35,,
CAJT_GHA1114_HD3_CR2,103.04,15.79,18:40,,
CAJT_GHA1114_HD3_CR2,103.44,15.98,18:45,,
CAJT_GHA1114_HD3_CR2,103.40,14.71,18:50,,
CAJT_GHA1114_HD3_CR2,102.63,13.76,18:55,,
CAJT_GHA1114_HD3_CR2,102.92,13.63,19:00,,
CAJT_GHA1114_HD3_CR2,102.96,14.07,19:05,,
CAJT_GHA1114_HD3_CR2,101.82,12.90,19:10,,
CAJT_GHA1114_HD3_CR2,102.06,13.58,19:15,,
CAJT_GHA1114_HD3_CR2,101.38,12.91,19:20,,
CAJT_GHA1114_HD3_CR2,102.06,14.45,19:25,,
CAJT_GHA1114_HD3_CR2,101.31,12.77,19:30,,
CAJT_GHA1114_HD3_CR2,101.60,14.00,19:35,,
CAJT_GHA1114_HD3_CR2,101.31,12.27,19:40,,
CAJT_GHA1114_HD3_CR2,101.21,11.19,19:45,,
CAJT_GHA1114_HD3_CR2,100.90,11.49,19:50,,
CAJT_GHA1114_HD3_CR2,100.23,10.90,19:55,,
CAJT_GHA1114_HD3_CR2,100.29,10.76,20:00,,
CAJT_GHA1114_HD3_CR2,99.88,10.33,20:05,,
CAJT_GHA1114_HD3_CR2,100.53,11.08,20:10,,
CAJT_GHA1114_HD3_CR2,101.71,13.56,20:15,,
